gnl|X|PROKKA_contig000001	PROKKA_00002	304	1473	1	375	PF00171	0.0213799002019
gnl|X|PROKKA_contig000002	PROKKA_04942	5481632	5482504	35	271	PF04655	0.389658050748
gnl|X|PROKKA_contig000002	PROKKA_04943	5482568	5483989	4	77	PF05406	0.405729152315
gnl|X|PROKKA_contig000002	PROKKA_04943	5482568	5483989	85	262	PF13360	0.441055596117
gnl|X|PROKKA_contig000002	PROKKA_04943	5482568	5483989	100	137	PF13570	0.478206853593
gnl|X|PROKKA_contig000002	PROKKA_04943	5482568	5483989	108	203	PF17005	0.517284273977
gnl|X|PROKKA_contig000002	PROKKA_04943	5482568	5483989	141	168	PF13570	0.558394461105
gnl|X|PROKKA_contig000002	PROKKA_04943	5482568	5483989	186	213	PF13570	0.601649564237
gnl|X|PROKKA_contig000002	PROKKA_04943	5482568	5483989	240	445	PF13360	0.647167583996
gnl|X|PROKKA_contig000002	PROKKA_04943	5482568	5483989	252	291	PF13570	0.695072694279
gnl|X|PROKKA_contig000002	PROKKA_04943	5482568	5483989	293	328	PF13570	0.745495581006
gnl|X|PROKKA_contig000002	PROKKA_04943	5482568	5483989	316	365	PF17005	0.798573798629
gnl|X|PROKKA_contig000002	PROKKA_04943	5482568	5483989	329	367	PF13570	0.854452145388
gnl|X|PROKKA_contig000002	PROKKA_04943	5482568	5483989	432	452	PF13570	0.913283058322
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	1	29	PF01262	0.975227029116
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	2	124	PF13241	0.982628432402
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	2	40	PF13434	0.990555136978
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	3	314	PF07992	0.999028767024
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	3	36	PF03486	0.999980630031
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	4	37	PF00070	0.99998964544
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	4	49	PF01266	0.99999247325
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	4	43	PF01134	0.999996382849
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	4	48	PF00890	0.999996006169
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	4	43	PF04820	0.999999687224
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	5	30	PF12831	0.999928498121
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	5	45	PF05834	0.999999760798
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	5	63	PF02254	0.999989572287
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	5	20	PF01494	0.999991171718
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	6	43	PF13738	0.999740387305
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	6	46	PF13454	0.999640857471
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	7	45	PF13450	0.999692310696
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	55	98	PF00070	0.999894887346
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	63	119	PF13454	0.999777287808
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	64	191	PF13738	0.999807567395
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	68	124	PF03486	0.99998580871
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	68	136	PF01266	0.999830209865
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	70	197	PF13434	0.998185853868
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	144	211	PF01262	0.996760190407
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	151	236	PF13241	0.984494756124
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	155	196	PF02852	0.972958924132
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	156	195	PF03486	0.999498072213
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	156	213	PF03721	0.999940300172
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	156	195	PF01494	0.999996580842
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	157	237	PF00070	0.999991376442
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	157	195	PF01266	0.999992625741
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	157	237	PF01134	0.999996376538
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	157	195	PF00890	0.999995727668
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	157	212	PF02737	0.99999465405
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	157	200	PF04820	0.999999681208
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	158	190	PF12831	0.999928429987
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	158	196	PF05834	0.999999633816
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	158	208	PF02254	0.999947944853
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	159	197	PF13454	0.999647976144
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	160	204	PF13450	0.999502357479
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	185	281	PF13738	0.999510691606
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	186	245	PF12831	0.999673001263
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	187	238	PF01494	0.999989729232
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	193	275	PF01266	0.999992424568
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	196	244	PF00890	0.999995790308
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	196	254	PF04820	0.999999588676
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	197	257	PF03486	0.999885096788
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	198	251	PF13454	0.993175803329
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	217	265	PF01262	0.986928193766
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	252	301	PF00890	0.935108834174
gnl|X|PROKKA_contig000002	PROKKA_04944	5484121	5485494	334	442	PF02852	0.0069083442698
gnl|X|PROKKA_contig000002	PROKKA_04945	5485536	5486684	25	303	PF04107	0.00156256365092
gnl|X|PROKKA_contig000002	PROKKA_04945	5485536	5486684	28	148	PF04954	0.0175931702824
gnl|X|PROKKA_contig000002	PROKKA_04947	5487285	5488031	10	91	PF04156	0.0244220188017
gnl|X|PROKKA_contig000002	PROKKA_04947	5487285	5488031	34	238	PF02096	0.0222243282661
gnl|X|PROKKA_contig000002	PROKKA_04947	5487285	5488031	150	166	PF04156	0.803696130255
gnl|X|PROKKA_contig000002	PROKKA_04947	5487285	5488031	172	236	PF04156	0.869775837062
gnl|X|PROKKA_contig000002	PROKKA_04948	5488110	5489534	37	182	PF03935	0.874069064038
gnl|X|PROKKA_contig000002	PROKKA_04948	5488110	5489534	75	125	PF03422	0.510010021534
gnl|X|PROKKA_contig000002	PROKKA_04948	5488110	5489534	86	318	PF00722	0.227752005143
gnl|X|PROKKA_contig000002	PROKKA_04948	5488110	5489534	91	128	PF06832	0.082671775607
gnl|X|PROKKA_contig000002	PROKKA_04948	5488110	5489534	221	362	PF03935	0.0992733646239
gnl|X|PROKKA_contig000002	PROKKA_04948	5488110	5489534	231	271	PF06832	0.000213932253013
gnl|X|PROKKA_contig000002	PROKKA_04948	5488110	5489534	340	386	PF06832	9.2683438234e-06
gnl|X|PROKKA_contig000002	PROKKA_04948	5488110	5489534	348	474	PF03422	0.00103624036736
gnl|X|PROKKA_contig000002	PROKKA_04948	5488110	5489534	445	467	PF06832	0.00224095111441
gnl|X|PROKKA_contig000002	PROKKA_04949	5489677	5491239	32	129	PF00553	0.604578155185
gnl|X|PROKKA_contig000002	PROKKA_04949	5489677	5491239	35	114	PF09478	0.645783704709
gnl|X|PROKKA_contig000002	PROKKA_04949	5489677	5491239	42	95	PF00041	0.476132312319
gnl|X|PROKKA_contig000002	PROKKA_04949	5489677	5491239	142	215	PF00041	0.458425706421
gnl|X|PROKKA_contig000002	PROKKA_04949	5489677	5491239	144	227	PF00553	0.464624667437
gnl|X|PROKKA_contig000002	PROKKA_04949	5489677	5491239	238	491	PF00704	0.435544191327
gnl|X|PROKKA_contig000002	PROKKA_04949	5489677	5491239	250	325	PF00553	0.433187080516
gnl|X|PROKKA_contig000002	PROKKA_04950	5491252	5491914	25	177	PF09835	0.354712201566
gnl|X|PROKKA_contig000002	PROKKA_04950	5491252	5491914	44	171	PF09335	0.466165456467
gnl|X|PROKKA_contig000002	PROKKA_04950	5491252	5491914	69	106	PF05393	0.803058937684
gnl|X|PROKKA_contig000002	PROKKA_04950	5491252	5491914	153	219	PF05393	0.80114374746
gnl|X|PROKKA_contig000002	PROKKA_04950	5491252	5491914	183	219	PF09335	0.199639066637
gnl|X|PROKKA_contig000002	PROKKA_04950	5491252	5491914	187	213	PF09835	0.000410252849225
gnl|X|PROKKA_contig000002	PROKKA_04951	5491985	5492578	13	189	PF07081	6.93904811913e-05
gnl|X|PROKKA_contig000002	PROKKA_04951	5491985	5492578	126	143	PF07392	0.00121728604279
gnl|X|PROKKA_contig000002	PROKKA_04952	5492632	5494284	28	388	PF00128	0.0262226529349
gnl|X|PROKKA_contig000002	PROKKA_04952	5492632	5494284	28	124	PF14701	0.189185773292
gnl|X|PROKKA_contig000002	PROKKA_04952	5492632	5494284	70	114	PF14872	0.360348762999
gnl|X|PROKKA_contig000002	PROKKA_04952	5492632	5494284	158	231	PF14872	0.540178557473
gnl|X|PROKKA_contig000002	PROKKA_04952	5492632	5494284	468	541	PF16657	0.729165735313
gnl|X|PROKKA_contig000002	PROKKA_04953	5494346	5495104	6	199	PF00106	0.92782585661
gnl|X|PROKKA_contig000002	PROKKA_04953	5494346	5495104	6	92	PF02737	0.994818502058
gnl|X|PROKKA_contig000002	PROKKA_04953	5494346	5495104	7	181	PF08659	0.999790121655
gnl|X|PROKKA_contig000002	PROKKA_04953	5494346	5495104	7	49	PF03721	0.999967887663
gnl|X|PROKKA_contig000002	PROKKA_04953	5494346	5495104	8	161	PF01370	0.999987878057
gnl|X|PROKKA_contig000002	PROKKA_04953	5494346	5495104	12	251	PF13561	0.999686525212
gnl|X|PROKKA_contig000002	PROKKA_04953	5494346	5495104	59	95	PF03721	0.999538891629
gnl|X|PROKKA_contig000002	PROKKA_04954	5495130	5495552	8	133	PF07695	0.997652099532
gnl|X|PROKKA_contig000002	PROKKA_04955	5495545	5495961	3	98	PF11992	0.990673769119
gnl|X|PROKKA_contig000002	PROKKA_04955	5495545	5495961	9	73	PF06170	0.0235317274125
gnl|X|PROKKA_contig000002	PROKKA_04955	5495545	5495961	75	135	PF06170	0.0216300794295
gnl|X|PROKKA_contig000002	PROKKA_04956	5496093	5496989	1	118	PF01408	0.243509137449
gnl|X|PROKKA_contig000002	PROKKA_04956	5496093	5496989	2	127	PF01118	0.313461031009
gnl|X|PROKKA_contig000002	PROKKA_04956	5496093	5496989	30	90	PF13380	0.325835702153
gnl|X|PROKKA_contig000002	PROKKA_04956	5496093	5496989	92	142	PF13380	0.338900416404
gnl|X|PROKKA_contig000002	PROKKA_04957	5497050	5497247	12	54	PF11387	0.352690814515
gnl|X|PROKKA_contig000002	PROKKA_04958	5497373	5498629	56	395	PF05139	0.367244516916
gnl|X|PROKKA_contig000002	PROKKA_04959	5498665	5500845	3	57	PF00429	0.3809869471
gnl|X|PROKKA_contig000002	PROKKA_04959	5498665	5500845	44	371	PF03176	0.395501595772
gnl|X|PROKKA_contig000002	PROKKA_04959	5498665	5500845	88	159	PF11865	0.397003403197
gnl|X|PROKKA_contig000002	PROKKA_04959	5498665	5500845	399	705	PF03176	0.398885328527
gnl|X|PROKKA_contig000002	PROKKA_04960	5500873	5501418	11	50	PF12840	0.390196246059
gnl|X|PROKKA_contig000002	PROKKA_04960	5500873	5501418	12	58	PF00440	0.382053928241
gnl|X|PROKKA_contig000002	PROKKA_04960	5500873	5501418	13	45	PF13542	0.378382086628
gnl|X|PROKKA_contig000002	PROKKA_04960	5500873	5501418	23	50	PF00196	0.375108885086
gnl|X|PROKKA_contig000002	PROKKA_04960	5500873	5501418	25	49	PF02796	0.364515337027
gnl|X|PROKKA_contig000002	PROKKA_04960	5500873	5501418	25	47	PF13936	0.364631484867
gnl|X|PROKKA_contig000002	PROKKA_04960	5500873	5501418	25	51	PF04967	0.365104050861
gnl|X|PROKKA_contig000002	PROKKA_04960	5500873	5501418	28	46	PF13404	0.328547991872
gnl|X|PROKKA_contig000002	PROKKA_04960	5500873	5501418	29	47	PF00356	0.293754227078
gnl|X|PROKKA_contig000002	PROKKA_04960	5500873	5501418	68	86	PF13404	0.284134876942
gnl|X|PROKKA_contig000002	PROKKA_04960	5500873	5501418	97	104	PF13936	0.275048826305
gnl|X|PROKKA_contig000002	PROKKA_04960	5500873	5501418	109	126	PF13404	0.266471288276
gnl|X|PROKKA_contig000002	PROKKA_04960	5500873	5501418	113	136	PF04967	0.258378863189
gnl|X|PROKKA_contig000002	PROKKA_04961	5501510	5501911	13	36	PF00392	0.164745486096
gnl|X|PROKKA_contig000002	PROKKA_04961	5501510	5501911	28	118	PF01638	0.145778903354
gnl|X|PROKKA_contig000002	PROKKA_04961	5501510	5501911	37	83	PF01047	0.104594965548
gnl|X|PROKKA_contig000002	PROKKA_04961	5501510	5501911	54	81	PF00392	0.0645771747177
gnl|X|PROKKA_contig000002	PROKKA_04961	5501510	5501911	91	102	PF01047	0.0566981304649
gnl|X|PROKKA_contig000002	PROKKA_04963	5502974	5503705	2	161	PF09972	0.0489691635538
gnl|X|PROKKA_contig000002	PROKKA_04963	5502974	5503705	21	231	PF06912	0.00570347808983
gnl|X|PROKKA_contig000002	PROKKA_04963	5502974	5503705	28	37	PF07581	1.46450086343e-06
gnl|X|PROKKA_contig000002	PROKKA_04963	5502974	5503705	43	55	PF07581	1.75768918324e-08
gnl|X|PROKKA_contig000002	PROKKA_04963	5502974	5503705	75	87	PF07581	1.72890083102e-08
gnl|X|PROKKA_contig000002	PROKKA_04963	5502974	5503705	141	147	PF07581	3.29726392919e-07
gnl|X|PROKKA_contig000002	PROKKA_04963	5502974	5503705	165	242	PF09972	0.00123157805333
gnl|X|PROKKA_contig000002	PROKKA_04963	5502974	5503705	196	215	PF07581	0.00103815352039
gnl|X|PROKKA_contig000002	PROKKA_04965	5504176	5505276	36	176	PF00190	0.65116573915
gnl|X|PROKKA_contig000002	PROKKA_04965	5504176	5505276	39	163	PF06052	0.699705242841
gnl|X|PROKKA_contig000002	PROKKA_04965	5504176	5505276	47	135	PF12973	0.805697789307
gnl|X|PROKKA_contig000002	PROKKA_04965	5504176	5505276	57	153	PF01050	0.917170595705
gnl|X|PROKKA_contig000002	PROKKA_04965	5504176	5505276	64	134	PF05899	0.948791216908
gnl|X|PROKKA_contig000002	PROKKA_04965	5504176	5505276	66	139	PF07883	0.965276266728
gnl|X|PROKKA_contig000002	PROKKA_04965	5504176	5505276	71	138	PF02311	0.98765654565
gnl|X|PROKKA_contig000002	PROKKA_04965	5504176	5505276	71	141	PF03079	0.99214033915
gnl|X|PROKKA_contig000002	PROKKA_04965	5504176	5505276	74	166	PF12852	0.994101867359
gnl|X|PROKKA_contig000002	PROKKA_04965	5504176	5505276	79	146	PF08007	0.996318279015
gnl|X|PROKKA_contig000002	PROKKA_04965	5504176	5505276	104	151	PF12973	0.997760587527
gnl|X|PROKKA_contig000002	PROKKA_04965	5504176	5505276	213	353	PF00190	0.999423932013
gnl|X|PROKKA_contig000002	PROKKA_04965	5504176	5505276	220	281	PF12973	0.999326962826
gnl|X|PROKKA_contig000002	PROKKA_04965	5504176	5505276	233	328	PF01050	0.999386568352
gnl|X|PROKKA_contig000002	PROKKA_04965	5504176	5505276	234	329	PF12852	0.999005884116
gnl|X|PROKKA_contig000002	PROKKA_04965	5504176	5505276	238	303	PF05899	0.998790163419
gnl|X|PROKKA_contig000002	PROKKA_04965	5504176	5505276	242	342	PF06052	0.998266761009
gnl|X|PROKKA_contig000002	PROKKA_04965	5504176	5505276	245	320	PF07883	0.998438319473
gnl|X|PROKKA_contig000002	PROKKA_04965	5504176	5505276	249	356	PF02311	0.998963195122
gnl|X|PROKKA_contig000002	PROKKA_04965	5504176	5505276	253	327	PF03079	0.998677747095
gnl|X|PROKKA_contig000002	PROKKA_04965	5504176	5505276	275	337	PF08007	0.997910960593
gnl|X|PROKKA_contig000002	PROKKA_04966	5505338	5507347	22	32	PF13384	0.996742919627
gnl|X|PROKKA_contig000002	PROKKA_04966	5505338	5507347	46	85	PF06969	0.995779922527
gnl|X|PROKKA_contig000002	PROKKA_04966	5505338	5507347	76	145	PF09976	0.993912617145
gnl|X|PROKKA_contig000002	PROKKA_04966	5505338	5507347	104	129	PF13812	0.993185689309
gnl|X|PROKKA_contig000002	PROKKA_04966	5505338	5507347	239	352	PF09976	0.992666387377
gnl|X|PROKKA_contig000002	PROKKA_04966	5505338	5507347	245	275	PF13812	0.993071787426
gnl|X|PROKKA_contig000002	PROKKA_04966	5505338	5507347	251	276	PF06969	0.993683113197
gnl|X|PROKKA_contig000002	PROKKA_04966	5505338	5507347	303	323	PF13384	0.993626585601
gnl|X|PROKKA_contig000002	PROKKA_04966	5505338	5507347	370	431	PF09976	0.993768885542
gnl|X|PROKKA_contig000002	PROKKA_04966	5505338	5507347	371	400	PF06969	0.994845382496
gnl|X|PROKKA_contig000002	PROKKA_04966	5505338	5507347	401	428	PF13812	0.995230385837
gnl|X|PROKKA_contig000002	PROKKA_04966	5505338	5507347	482	510	PF13812	0.995810773962
gnl|X|PROKKA_contig000002	PROKKA_04966	5505338	5507347	483	535	PF06969	0.996588130177
gnl|X|PROKKA_contig000002	PROKKA_04966	5505338	5507347	492	506	PF13384	0.996849046702
gnl|X|PROKKA_contig000002	PROKKA_04966	5505338	5507347	531	560	PF09976	0.997293647475
gnl|X|PROKKA_contig000002	PROKKA_04966	5505338	5507347	607	663	PF00196	0.998536877077
gnl|X|PROKKA_contig000002	PROKKA_04966	5505338	5507347	614	655	PF13384	0.999152698691
gnl|X|PROKKA_contig000002	PROKKA_04967	5507463	5508434	4	50	PF11239	0.999946084625
gnl|X|PROKKA_contig000002	PROKKA_04967	5507463	5508434	5	321	PF12679	0.98502892078
gnl|X|PROKKA_contig000002	PROKKA_04967	5507463	5508434	5	36	PF03929	0.970968008736
gnl|X|PROKKA_contig000002	PROKKA_04967	5507463	5508434	8	88	PF10177	0.971610406426
gnl|X|PROKKA_contig000002	PROKKA_04967	5507463	5508434	12	228	PF12730	0.972521589511
gnl|X|PROKKA_contig000002	PROKKA_04967	5507463	5508434	68	178	PF03929	0.973704043711
gnl|X|PROKKA_contig000002	PROKKA_04967	5507463	5508434	88	142	PF11239	0.999887148005
gnl|X|PROKKA_contig000002	PROKKA_04967	5507463	5508434	111	163	PF10177	0.998928377179
gnl|X|PROKKA_contig000002	PROKKA_04967	5507463	5508434	113	323	PF03929	0.998155420958
gnl|X|PROKKA_contig000002	PROKKA_04967	5507463	5508434	148	201	PF11239	0.999998895284
gnl|X|PROKKA_contig000002	PROKKA_04967	5507463	5508434	280	315	PF12730	0.999928189935
gnl|X|PROKKA_contig000002	PROKKA_04967	5507463	5508434	281	318	PF11239	0.999999951188
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	14	66	PF02367	0.999983651339
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	17	198	PF13481	0.999917951075
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	19	87	PF03193	0.999995196719
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	20	90	PF01078	0.999957865548
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	21	65	PF13555	0.999721175192
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	21	64	PF13476	0.999635770489
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	22	189	PF13191	0.999701418453
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	22	62	PF01695	0.999918298174
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	23	162	PF00005	0.999849585939
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	24	62	PF02463	0.999984744732
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	24	57	PF13175	0.999763646478
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	26	98	PF13245	0.999692539167
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	26	87	PF13604	0.999771228816
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	28	54	PF12128	0.999999930093
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	31	190	PF13401	0.999853002918
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	33	95	PF12846	0.999852156211
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	34	77	PF05729	0.999997387665
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	34	75	PF02492	0.999981590276
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	34	71	PF00448	0.999946471338
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	35	96	PF13304	0.999733663223
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	35	179	PF13671	0.999671314253
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	35	129	PF13207	0.99975925434
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	35	101	PF03266	0.999997723386
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	35	77	PF03205	0.99999358994
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	35	104	PF07728	0.999831109102
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	36	160	PF00004	0.999900744222
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	72	210	PF02463	0.999988210993
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	108	178	PF13558	0.999765505562
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	110	197	PF13304	0.999692788896
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	113	165	PF13604	0.999769862621
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	130	212	PF03266	0.999996936997
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	132	177	PF01078	0.999963393689
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	133	195	PF13175	0.999763806249
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	134	206	PF01695	0.999713709284
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	143	255	PF13207	0.998587294754
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	170	249	PF02492	0.997655563188
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	186	289	PF13191	0.991248487338
gnl|X|PROKKA_contig000002	PROKKA_04968	5508431	5509330	236	280	PF03205	0.985290249961
gnl|X|PROKKA_contig000002	PROKKA_04969	5509327	5509722	14	77	PF00392	0.759362046558
gnl|X|PROKKA_contig000002	PROKKA_04969	5509327	5509722	17	87	PF02082	0.712915541295
gnl|X|PROKKA_contig000002	PROKKA_04969	5509327	5509722	32	77	PF14502	0.621725565396
gnl|X|PROKKA_contig000002	PROKKA_04969	5509327	5509722	39	74	PF13518	0.534994327103
gnl|X|PROKKA_contig000002	PROKKA_04969	5509327	5509722	94	118	PF13518	0.452485222188
gnl|X|PROKKA_contig000002	PROKKA_04971	5510037	5510654	2	69	PF13565	0.373973164473
gnl|X|PROKKA_contig000002	PROKKA_04971	5510037	5510654	39	98	PF13592	0.29924397179
gnl|X|PROKKA_contig000002	PROKKA_04971	5510037	5510654	74	111	PF13565	0.228093781687
gnl|X|PROKKA_contig000002	PROKKA_04971	5510037	5510654	114	189	PF13565	0.160328495291
gnl|X|PROKKA_contig000002	PROKKA_04972	5511153	5511827	2	166	PF10099	0.0957632477992
gnl|X|PROKKA_contig000002	PROKKA_04972	5511153	5511827	27	51	PF03818	0.00901096068326
gnl|X|PROKKA_contig000002	PROKKA_04972	5511153	5511827	61	215	PF13628	0.00510800531597
gnl|X|PROKKA_contig000002	PROKKA_04972	5511153	5511827	63	217	PF03713	0.00127124951006
gnl|X|PROKKA_contig000002	PROKKA_04973	5511838	5512674	129	251	PF11303	0.000684709675289
gnl|X|PROKKA_contig000002	PROKKA_04974	5512773	5514440	4	93	PF03485	8.18289597672e-07
gnl|X|PROKKA_contig000002	PROKKA_04974	5512773	5514440	10	30	PF00440	4.66058993171e-05
gnl|X|PROKKA_contig000002	PROKKA_04974	5512773	5514440	100	136	PF00133	8.20540390323e-06
gnl|X|PROKKA_contig000002	PROKKA_04974	5512773	5514440	101	190	PF00750	5.45818279636e-05
gnl|X|PROKKA_contig000002	PROKKA_04974	5512773	5514440	126	174	PF01921	0.000234276059785
gnl|X|PROKKA_contig000002	PROKKA_04974	5512773	5514440	129	171	PF09334	9.72870576512e-05
gnl|X|PROKKA_contig000002	PROKKA_04974	5512773	5514440	130	176	PF00133	1.5810829601e-05
gnl|X|PROKKA_contig000002	PROKKA_04974	5512773	5514440	181	207	PF00440	0.000104536039998
gnl|X|PROKKA_contig000002	PROKKA_04974	5512773	5514440	220	297	PF09334	0.00013938504968
gnl|X|PROKKA_contig000002	PROKKA_04974	5512773	5514440	220	234	PF00440	0.000244648844415
gnl|X|PROKKA_contig000002	PROKKA_04974	5512773	5514440	231	277	PF01921	0.000340244562685
gnl|X|PROKKA_contig000002	PROKKA_04974	5512773	5514440	240	411	PF00750	7.53577688718e-05
gnl|X|PROKKA_contig000002	PROKKA_04974	5512773	5514440	302	416	PF00133	1.5130565199e-05
gnl|X|PROKKA_contig000002	PROKKA_04974	5512773	5514440	305	349	PF09334	0.000121358119594
gnl|X|PROKKA_contig000002	PROKKA_04974	5512773	5514440	361	446	PF01921	0.000321033245601
gnl|X|PROKKA_contig000002	PROKKA_04974	5512773	5514440	370	427	PF09334	0.000173100014219
gnl|X|PROKKA_contig000002	PROKKA_04974	5512773	5514440	381	398	PF00440	0.000125231168382
gnl|X|PROKKA_contig000002	PROKKA_04974	5512773	5514440	430	555	PF05746	3.16814378916e-05
gnl|X|PROKKA_contig000002	PROKKA_04975	5514445	5515830	68	286	PF01168	0.000233076189377
gnl|X|PROKKA_contig000002	PROKKA_04975	5514445	5515830	69	326	PF02784	0.00052212023544
gnl|X|PROKKA_contig000002	PROKKA_04975	5514445	5515830	255	437	PF00278	0.000688796020366
gnl|X|PROKKA_contig000002	PROKKA_04976	5515827	5517131	11	131	PF03447	0.000794185559723
gnl|X|PROKKA_contig000002	PROKKA_04976	5515827	5517131	30	48	PF01842	0.000142608050369
gnl|X|PROKKA_contig000002	PROKKA_04976	5515827	5517131	139	322	PF00742	3.89752182856e-05
gnl|X|PROKKA_contig000002	PROKKA_04976	5515827	5517131	235	301	PF03447	0.000626498012007
gnl|X|PROKKA_contig000002	PROKKA_04976	5515827	5517131	353	426	PF13291	0.000526031770981
gnl|X|PROKKA_contig000002	PROKKA_04976	5515827	5517131	355	419	PF01842	0.000310425123345
gnl|X|PROKKA_contig000002	PROKKA_04976	5515827	5517131	357	418	PF13740	0.000566845309986
gnl|X|PROKKA_contig000002	PROKKA_04977	5517244	5518293	22	316	PF00291	0.000709648898266
